model1	model2	concept	r1	r2	z	p
gpt-4-turbo-2024-04-09_zeroshot_description_score_sbert	gpt-4o-2024-08-06_zeroshot_baseline_score	war	0.4888164138376444	0.4824375094497758	0.0828477169908468	0.9339726268403479
gpt-4o-2024-08-06_zeroshot_baseline_score	gpt-4o-2024-08-06_zeroshot_baseline_score_sbert	war	0.4824375094497758	0.564918220038031	-1.1301380385365263	0.2584180635659534
gpt-4o-2024-08-06_zeroshot_baseline_score	gpt-4o-2024-08-06_zeroshot_description_score_sbert	war	0.4824375094497758	0.49991526840306516	-0.2286339361387961	0.8191534458824712
gpt-4o-2024-08-06_zeroshot_description_count	gpt-4o-2024-08-06_zeroshot_description_score	war	0.46680655418410977	0.4555432365249933	0.14198633771805996	0.8870907972697699
baseline_sbert-carrier	gpt-4o-2024-08-06_zeroshot_description_count	war	0.3667869887758438	0.46680655418410977	-1.203607522504014	0.22874131059024472
baseline_count	gpt-4o-2024-08-06_zeroshot_description_count	war	0.4479671629533972	0.46680655418410977	-0.23645759037120703	0.8130776122246823
baseline_gpt4-turbo	gpt-4o-2024-08-06_zeroshot_description_count	war	0.3719340213598322	0.46680655418410977	-1.144454371867576	0.2524352503157652
baseline_gpt4-turbo_sbert-carrier	gpt-4o-2024-08-06_zeroshot_description_count	war	0.49216240866084027	0.46680655418410977	0.32682749330730815	0.7437983637029753
Meta-Llama-3.1-70B-Instruct_zeroshot_baseline_score_sbert	gpt-4o-2024-08-06_zeroshot_description_count	war	0.5608260774043522	0.46680655418410977	1.2709412206677753	0.2037495604731432
Meta-Llama-3.1-70B-Instruct_zeroshot_description_score_sbert	gpt-4o-2024-08-06_zeroshot_description_count	war	0.3667869887758438	0.46680655418410977	-1.203607522504014	0.22874131059024472
gpt-4-turbo-2024-04-09_zeroshot_baseline_score_sbert	gpt-4o-2024-08-06_zeroshot_description_count	war	0.5401485220871993	0.46680655418410977	0.976452980588474	0.3288400377033218
gpt-4-turbo-2024-04-09_zeroshot_description_score_sbert	gpt-4o-2024-08-06_zeroshot_description_count	war	0.4888164138376444	0.46680655418410977	0.28309920472014005	0.7771007912096082
gpt-4o-2024-08-06_zeroshot_baseline_score_sbert	gpt-4o-2024-08-06_zeroshot_description_count	war	0.564918220038031	0.46680655418410977	1.3303895262658196	0.18338996365052163
gpt-4o-2024-08-06_zeroshot_description_count	gpt-4o-2024-08-06_zeroshot_description_score_sbert	war	0.46680655418410977	0.49991526840306516	-0.42888542386808937	0.6680066083383547
baseline_sbert-carrier	gpt-4o-2024-08-06_zeroshot_description_score	war	0.3667869887758438	0.4555432365249933	-1.061621184785954	0.28840769238831476
baseline_count	gpt-4o-2024-08-06_zeroshot_description_score	war	0.4479671629533972	0.4555432365249933	-0.09447125265314706	0.9247348173531942
baseline_gpt4-turbo	gpt-4o-2024-08-06_zeroshot_description_score	war	0.3719340213598322	0.4555432365249933	-1.002468034149516	0.3161175977291035
baseline_gpt4-turbo_sbert-carrier	gpt-4o-2024-08-06_zeroshot_description_score	war	0.49216240866084027	0.4555432365249933	0.4688138310253681	0.6392027128346804
Meta-Llama-3.1-70B-Instruct_zeroshot_baseline_score_sbert	gpt-4o-2024-08-06_zeroshot_description_score	war	0.5608260774043522	0.4555432365249933	1.4129275583858352	0.1576770251480153
Meta-Llama-3.1-70B-Instruct_zeroshot_description_score_sbert	gpt-4o-2024-08-06_zeroshot_description_score	war	0.3667869887758438	0.4555432365249933	-1.061621184785954	0.28840769238831476
gpt-4-turbo-2024-04-09_zeroshot_baseline_score_sbert	gpt-4o-2024-08-06_zeroshot_description_score	war	0.5401485220871993	0.4555432365249933	1.118439318306534	0.2633794096433202
gpt-4-turbo-2024-04-09_zeroshot_description_score_sbert	gpt-4o-2024-08-06_zeroshot_description_score	war	0.4888164138376444	0.4555432365249933	0.4250855424382	0.6707743168274778
gpt-4o-2024-08-06_zeroshot_baseline_score_sbert	gpt-4o-2024-08-06_zeroshot_description_score	war	0.564918220038031	0.4555432365249933	1.4723758639838795	0.1409194071552089
gpt-4o-2024-08-06_zeroshot_description_score	gpt-4o-2024-08-06_zeroshot_description_score_sbert	war	0.4555432365249933	0.49991526840306516	-0.5708717615861493	0.5680865739473386
baseline_count	baseline_sbert-carrier	war	0.4479671629533972	0.3667869887758438	0.9671499321328069	0.33346908717315116
baseline_gpt4-turbo	baseline_sbert-carrier	war	0.3719340213598322	0.3667869887758438	0.05915315063643789	0.9528301246347763
baseline_gpt4-turbo_sbert-carrier	baseline_sbert-carrier	war	0.49216240866084027	0.3667869887758438	1.530435015811322	0.1259090872165083
Meta-Llama-3.1-70B-Instruct_zeroshot_baseline_score_sbert	baseline_sbert-carrier	war	0.5608260774043522	0.3667869887758438	2.474548743171789	0.013340461528830172
Meta-Llama-3.1-70B-Instruct_zeroshot_description_score_sbert	baseline_sbert-carrier	war	0.3667869887758438	0.3667869887758438	0.0	1.0
baseline_sbert-carrier	gpt-4-turbo-2024-04-09_zeroshot_baseline_score_sbert	war	0.3667869887758438	0.5401485220871993	-2.180060503092488	0.02925297700636298
baseline_sbert-carrier	gpt-4-turbo-2024-04-09_zeroshot_description_score_sbert	war	0.3667869887758438	0.4888164138376444	-1.4867067272241539	0.13709228517506378
baseline_sbert-carrier	gpt-4o-2024-08-06_zeroshot_baseline_score_sbert	war	0.3667869887758438	0.564918220038031	-2.5339970487698333	0.011276968147343913
baseline_sbert-carrier	gpt-4o-2024-08-06_zeroshot_description_score_sbert	war	0.3667869887758438	0.49991526840306516	-1.6324929463721032	0.10257568319934518
baseline_count	baseline_gpt4-turbo	war	0.4479671629533972	0.3719340213598322	0.907996781496369	0.3638799221078908
baseline_count	baseline_gpt4-turbo_sbert-carrier	war	0.4479671629533972	0.49216240866084027	-0.5632850836785152	0.5732407736257457
Meta-Llama-3.1-70B-Instruct_zeroshot_baseline_score_sbert	baseline_count	war	0.5608260774043522	0.4479671629533972	1.5073988110389822	0.13170846336780917
Meta-Llama-3.1-70B-Instruct_zeroshot_description_score_sbert	baseline_count	war	0.3667869887758438	0.4479671629533972	-0.9671499321328069	0.33346908717315116
baseline_count	gpt-4-turbo-2024-04-09_zeroshot_baseline_score_sbert	war	0.4479671629533972	0.5401485220871993	-1.212910570959681	0.2251640136123274
baseline_count	gpt-4-turbo-2024-04-09_zeroshot_description_score_sbert	war	0.4479671629533972	0.4888164138376444	-0.5195567950913471	0.6033725178675065
baseline_count	gpt-4o-2024-08-06_zeroshot_baseline_score_sbert	war	0.4479671629533972	0.564918220038031	-1.5668471166370266	0.11715043121148949
baseline_count	gpt-4o-2024-08-06_zeroshot_description_score_sbert	war	0.4479671629533972	0.49991526840306516	-0.6653430142392964	0.5058311243395142
baseline_gpt4-turbo	baseline_gpt4-turbo_sbert-carrier	war	0.3719340213598322	0.49216240866084027	-1.4712818651748842	0.14121490557714766
Meta-Llama-3.1-70B-Instruct_zeroshot_baseline_score_sbert	baseline_gpt4-turbo	war	0.5608260774043522	0.3719340213598322	2.415395592535351	0.015718128066261272
Meta-Llama-3.1-70B-Instruct_zeroshot_description_score_sbert	baseline_gpt4-turbo	war	0.3667869887758438	0.3719340213598322	-0.05915315063643789	0.9528301246347763
baseline_gpt4-turbo	gpt-4-turbo-2024-04-09_zeroshot_baseline_score_sbert	war	0.3719340213598322	0.5401485220871993	-2.12090735245605	0.03392959981268051
baseline_gpt4-turbo	gpt-4-turbo-2024-04-09_zeroshot_description_score_sbert	war	0.3719340213598322	0.4888164138376444	-1.427553576587716	0.15342039377745786
baseline_gpt4-turbo	gpt-4o-2024-08-06_zeroshot_baseline_score_sbert	war	0.3719340213598322	0.564918220038031	-2.4748438981333956	0.013329442229299548
baseline_gpt4-turbo	gpt-4o-2024-08-06_zeroshot_description_score_sbert	war	0.3719340213598322	0.49991526840306516	-1.5733397957356654	0.11564015925242344
Meta-Llama-3.1-70B-Instruct_zeroshot_baseline_score_sbert	baseline_gpt4-turbo_sbert-carrier	war	0.5608260774043522	0.49216240866084027	0.9441137273604672	0.3451115351840208
Meta-Llama-3.1-70B-Instruct_zeroshot_description_score_sbert	baseline_gpt4-turbo_sbert-carrier	war	0.3667869887758438	0.49216240866084027	-1.530435015811322	0.1259090872165083
baseline_gpt4-turbo_sbert-carrier	gpt-4-turbo-2024-04-09_zeroshot_baseline_score_sbert	war	0.49216240866084027	0.5401485220871993	-0.6496254872811659	0.5159341655665379
baseline_gpt4-turbo_sbert-carrier	gpt-4-turbo-2024-04-09_zeroshot_description_score_sbert	war	0.49216240866084027	0.4888164138376444	0.04372828858716809	0.9651209897468158
baseline_gpt4-turbo_sbert-carrier	gpt-4o-2024-08-06_zeroshot_baseline_score_sbert	war	0.49216240866084027	0.564918220038031	-1.0035620329585113	0.31558976260858174
baseline_gpt4-turbo_sbert-carrier	gpt-4o-2024-08-06_zeroshot_description_score_sbert	war	0.49216240866084027	0.49991526840306516	-0.1020579305607812	0.9187106931426867
Meta-Llama-3.1-70B-Instruct_zeroshot_baseline_score_sbert	Meta-Llama-3.1-70B-Instruct_zeroshot_description_score_sbert	war	0.5608260774043522	0.3667869887758438	2.474548743171789	0.013340461528830172
Meta-Llama-3.1-70B-Instruct_zeroshot_baseline_score_sbert	gpt-4-turbo-2024-04-09_zeroshot_baseline_score_sbert	war	0.5608260774043522	0.5401485220871993	0.2944882400793013	0.7683848482873528
Meta-Llama-3.1-70B-Instruct_zeroshot_baseline_score_sbert	gpt-4-turbo-2024-04-09_zeroshot_description_score_sbert	war	0.5608260774043522	0.4888164138376444	0.9878420159476352	0.32323002668334744
Meta-Llama-3.1-70B-Instruct_zeroshot_baseline_score_sbert	gpt-4o-2024-08-06_zeroshot_baseline_score_sbert	war	0.5608260774043522	0.564918220038031	-0.05944830559804426	0.9525950387610367
Meta-Llama-3.1-70B-Instruct_zeroshot_baseline_score_sbert	gpt-4o-2024-08-06_zeroshot_description_score_sbert	war	0.5608260774043522	0.49991526840306516	0.8420557967996859	0.39975672218728464
Meta-Llama-3.1-70B-Instruct_zeroshot_description_score_sbert	gpt-4-turbo-2024-04-09_zeroshot_baseline_score_sbert	war	0.3667869887758438	0.5401485220871993	-2.180060503092488	0.02925297700636298
Meta-Llama-3.1-70B-Instruct_zeroshot_description_score_sbert	gpt-4-turbo-2024-04-09_zeroshot_description_score_sbert	war	0.3667869887758438	0.4888164138376444	-1.4867067272241539	0.13709228517506378
Meta-Llama-3.1-70B-Instruct_zeroshot_description_score_sbert	gpt-4o-2024-08-06_zeroshot_baseline_score_sbert	war	0.3667869887758438	0.564918220038031	-2.5339970487698333	0.011276968147343913
Meta-Llama-3.1-70B-Instruct_zeroshot_description_score_sbert	gpt-4o-2024-08-06_zeroshot_description_score_sbert	war	0.3667869887758438	0.49991526840306516	-1.6324929463721032	0.10257568319934518
gpt-4-turbo-2024-04-09_zeroshot_baseline_score_sbert	gpt-4-turbo-2024-04-09_zeroshot_description_score_sbert	war	0.5401485220871993	0.4888164138376444	0.6933537758683339	0.48808756310820467
gpt-4-turbo-2024-04-09_zeroshot_baseline_score_sbert	gpt-4o-2024-08-06_zeroshot_baseline_score_sbert	war	0.5401485220871993	0.564918220038031	-0.35393654567734556	0.7233864380104276
gpt-4-turbo-2024-04-09_zeroshot_baseline_score_sbert	gpt-4o-2024-08-06_zeroshot_description_score_sbert	war	0.5401485220871993	0.49991526840306516	0.5475675567203846	0.5839888713964034
gpt-4-turbo-2024-04-09_zeroshot_description_score_sbert	gpt-4o-2024-08-06_zeroshot_baseline_score_sbert	war	0.4888164138376444	0.564918220038031	-1.0472903215456795	0.29496569854394883
gpt-4-turbo-2024-04-09_zeroshot_description_score_sbert	gpt-4o-2024-08-06_zeroshot_description_score_sbert	war	0.4888164138376444	0.49991526840306516	-0.1457862191479493	0.8840901551934552
gpt-4o-2024-08-06_zeroshot_baseline_score_sbert	gpt-4o-2024-08-06_zeroshot_description_score_sbert	war	0.564918220038031	0.49991526840306516	0.9015041023977302	0.36732035359983994
Meta-Llama-3.1-70B-Instruct_zeroshot_baseline_count	Meta-Llama-3.1-70B-Instruct_zeroshot_baseline_score	animal	0.536308332462505	0.5054397614402181	0.42054217637221947	0.6740894252267435
Meta-Llama-3.1-70B-Instruct_zeroshot_baseline_count	Meta-Llama-3.1-70B-Instruct_zeroshot_description_count	animal	0.536308332462505	-0.02802684516529173	6.222728757081762	4.885816196065207e-10
Meta-Llama-3.1-70B-Instruct_zeroshot_baseline_count	Meta-Llama-3.1-70B-Instruct_zeroshot_description_score	animal	0.536308332462505	-0.026823094315111755	6.210772877200273	5.272462466621164e-10
Meta-Llama-3.1-70B-Instruct_zeroshot_baseline_count	gpt-4-turbo-2024-04-09_zeroshot_baseline_count	animal	0.536308332462505	0.4631005151552299	0.9697222443150155	0.33218495957226457
Meta-Llama-3.1-70B-Instruct_zeroshot_baseline_count	gpt-4-turbo-2024-04-09_zeroshot_baseline_score	animal	0.536308332462505	0.3663359013562902	2.1315755484248706	0.033041755640519366
Meta-Llama-3.1-70B-Instruct_zeroshot_baseline_count	gpt-4-turbo-2024-04-09_zeroshot_description_count	animal	0.536308332462505	0.5480852697615206	-0.16555824335621847	0.8685046106731851
Meta-Llama-3.1-70B-Instruct_zeroshot_baseline_count	gpt-4-turbo-2024-04-09_zeroshot_description_score	animal	0.536308332462505	0.5369626599510866	-0.009120522418884166	0.9927229768642187
Meta-Llama-3.1-70B-Instruct_zeroshot_baseline_count	gpt-4o-2024-08-06_zeroshot_baseline_count	animal	0.536308332462505	0.4784600344634434	0.7738669188877447	0.439009494231843
Meta-Llama-3.1-70B-Instruct_zeroshot_baseline_count	gpt-4o-2024-08-06_zeroshot_baseline_score	animal	0.536308332462505	0.4133590321843724	1.581038918869411	0.11386913929003017
Meta-Llama-3.1-70B-Instruct_zeroshot_baseline_count	gpt-4o-2024-08-06_zeroshot_description_count	animal	0.536308332462505	0.48374180217827834	0.7056593208673004	0.48040002420809413
Meta-Llama-3.1-70B-Instruct_zeroshot_baseline_count	gpt-4o-2024-08-06_zeroshot_description_score	animal	0.536308332462505	0.47894573167946725	0.7676135001451	0.4427168395159051
Meta-Llama-3.1-70B-Instruct_zeroshot_baseline_count	baseline_sbert-carrier	animal	0.536308332462505	0.4523021917792818	1.1052968545236805	0.26903098044635687
Meta-Llama-3.1-70B-Instruct_zeroshot_baseline_count	baseline_count	animal	0.536308332462505	0.5047263816577493	0.4300470465825223	0.6671614185732624
Meta-Llama-3.1-70B-Instruct_zeroshot_baseline_count	baseline_gpt4-turbo	animal	0.536308332462505	0.3307282840087068	2.533910593469891	0.011279750717958503
Meta-Llama-3.1-70B-Instruct_zeroshot_baseline_count	baseline_gpt4-turbo_sbert-carrier	animal	0.536308332462505	0.5002020470783942	0.4901155344185427	0.6240521461360737
Meta-Llama-3.1-70B-Instruct_zeroshot_baseline_count	Meta-Llama-3.1-70B-Instruct_zeroshot_baseline_score_sbert	animal	0.536308332462505	0.6029807345758872	-0.9811451687257378	0.326521158835988
Meta-Llama-3.1-70B-Instruct_zeroshot_baseline_count	Meta-Llama-3.1-70B-Instruct_zeroshot_description_score_sbert	animal	0.536308332462505	0.42277633192628505	1.4677774322777328	0.14216468952420724
Meta-Llama-3.1-70B-Instruct_zeroshot_baseline_count	gpt-4-turbo-2024-04-09_zeroshot_baseline_score_sbert	animal	0.536308332462505	0.4988843328726786	0.507542186313867	0.6117744440481361
Meta-Llama-3.1-70B-Instruct_zeroshot_baseline_count	gpt-4-turbo-2024-04-09_zeroshot_description_score_sbert	animal	0.536308332462505	0.6191119728925041	-1.2366686401495157	0.21621012564486475
Meta-Llama-3.1-70B-Instruct_zeroshot_baseline_count	gpt-4o-2024-08-06_zeroshot_baseline_score_sbert	animal	0.536308332462505	0.5448910595106282	-0.120357267444088	0.904200140901606
Meta-Llama-3.1-70B-Instruct_zeroshot_baseline_count	gpt-4o-2024-08-06_zeroshot_description_score_sbert	animal	0.536308332462505	0.590715042975063	-0.7920393683347144	0.42833772152952987
Meta-Llama-3.1-70B-Instruct_zeroshot_baseline_score	Meta-Llama-3.1-70B-Instruct_zeroshot_description_count	animal	0.5054397614402181	-0.02802684516529173	5.8021865807095425	6.545566755278287e-09
Meta-Llama-3.1-70B-Instruct_zeroshot_baseline_score	Meta-Llama-3.1-70B-Instruct_zeroshot_description_score	animal	0.5054397614402181	-0.026823094315111755	5.790230700828054	7.028981174883597e-09
Meta-Llama-3.1-70B-Instruct_zeroshot_baseline_score	gpt-4-turbo-2024-04-09_zeroshot_baseline_count	animal	0.5054397614402181	0.4631005151552299	0.5491800679427961	0.5828818816603047
Meta-Llama-3.1-70B-Instruct_zeroshot_baseline_score	gpt-4-turbo-2024-04-09_zeroshot_baseline_score	animal	0.5054397614402181	0.3663359013562902	1.7110333720526512	0.08707495244747987
Meta-Llama-3.1-70B-Instruct_zeroshot_baseline_score	gpt-4-turbo-2024-04-09_zeroshot_description_count	animal	0.5054397614402181	0.5480852697615206	-0.5861004197284378	0.5578080342585641
Meta-Llama-3.1-70B-Instruct_zeroshot_baseline_score	gpt-4-turbo-2024-04-09_zeroshot_description_score	animal	0.5054397614402181	0.5369626599510866	-0.42966269879110364	0.6674410210549175
Meta-Llama-3.1-70B-Instruct_zeroshot_baseline_score	gpt-4o-2024-08-06_zeroshot_baseline_count	animal	0.5054397614402181	0.4784600344634434	0.35332474251552526	0.723844998364717
Meta-Llama-3.1-70B-Instruct_zeroshot_baseline_score	gpt-4o-2024-08-06_zeroshot_baseline_score	animal	0.5054397614402181	0.4133590321843724	1.1604967424971915	0.24584661924923012
Meta-Llama-3.1-70B-Instruct_zeroshot_baseline_score	gpt-4o-2024-08-06_zeroshot_description_count	animal	0.5054397614402181	0.48374180217827834	0.2851171444950809	0.7755543955509947
Meta-Llama-3.1-70B-Instruct_zeroshot_baseline_score	gpt-4o-2024-08-06_zeroshot_description_score	animal	0.5054397614402181	0.47894573167946725	0.3470713237728805	0.7285377363280405
Meta-Llama-3.1-70B-Instruct_zeroshot_baseline_score	baseline_sbert-carrier	animal	0.5054397614402181	0.4523021917792818	0.6847546781514611	0.4934987391187877
Meta-Llama-3.1-70B-Instruct_zeroshot_baseline_score	baseline_count	animal	0.5054397614402181	0.5047263816577493	0.009504870210302848	0.9924163249950357
Meta-Llama-3.1-70B-Instruct_zeroshot_baseline_score	baseline_gpt4-turbo	animal	0.5054397614402181	0.3307282840087068	2.113368417097672	0.03456924698696118
Meta-Llama-3.1-70B-Instruct_zeroshot_baseline_score	baseline_gpt4-turbo_sbert-carrier	animal	0.5054397614402181	0.5002020470783942	0.0695733580463233	0.9445332427410806
Meta-Llama-3.1-70B-Instruct_zeroshot_baseline_score	Meta-Llama-3.1-70B-Instruct_zeroshot_baseline_score_sbert	animal	0.5054397614402181	0.6029807345758872	-1.4016873450979572	0.16100863123858944
Meta-Llama-3.1-70B-Instruct_zeroshot_baseline_score	Meta-Llama-3.1-70B-Instruct_zeroshot_description_score_sbert	animal	0.5054397614402181	0.42277633192628505	1.0472352559055134	0.29499108853146994
Meta-Llama-3.1-70B-Instruct_zeroshot_baseline_score	gpt-4-turbo-2024-04-09_zeroshot_baseline_score_sbert	animal	0.5054397614402181	0.4988843328726786	0.08700000994164755	0.9306715042062468
Meta-Llama-3.1-70B-Instruct_zeroshot_baseline_score	gpt-4-turbo-2024-04-09_zeroshot_description_score_sbert	animal	0.5054397614402181	0.6191119728925041	-1.6572108165217352	0.09747686046116932
Meta-Llama-3.1-70B-Instruct_zeroshot_baseline_score	gpt-4o-2024-08-06_zeroshot_baseline_score_sbert	animal	0.5054397614402181	0.5448910595106282	-0.5408994438163075	0.5885768942893628
Meta-Llama-3.1-70B-Instruct_zeroshot_baseline_score	gpt-4o-2024-08-06_zeroshot_description_score_sbert	animal	0.5054397614402181	0.590715042975063	-1.212581544706934	0.22528984838170762
Meta-Llama-3.1-70B-Instruct_zeroshot_description_count	Meta-Llama-3.1-70B-Instruct_zeroshot_description_score	animal	-0.02802684516529173	-0.026823094315111755	-0.011955879881489068	0.9904608152923355
