	id_str	concept	No	Yes	total	percent_no	percent_yes
1453	1198775529677172736	animal	14.0	0.0	14.0	1.0	0.0
1454	1199138118453956608	commodity	8.0	0.0	8.0	1.0	0.0
1455	1199479218956054529	animal	3.0	7.0	10.0	0.3	0.7
1456	1202588828957126656	parasite	6.0	1.0	7.0	0.8571428571428571	0.1428571428571428
1457	1202761047079301121	vermin	7.0	0.0	7.0	1.0	0.0
1458	1203755565211471874	vermin	7.0	0.0	7.0	1.0	0.0
1459	1204920464792883201	commodity	0.0	9.0	9.0	0.0	1.0
1460	1205007244938493952	war	6.0	0.0	6.0	1.0	0.0
1461	1205257606710878209	animal	1.0	4.0	5.0	0.2	0.8
1462	1206347015942213632	parasite	9.0	0.0	9.0	1.0	0.0
1463	1206735089314357249	commodity	4.0	4.0	8.0	0.5	0.5
1464	1207888081698852864	pressure	6.0	2.0	8.0	0.75	0.25
1465	1210441422534586368	vermin	3.0	5.0	8.0	0.375	0.625
1466	1210755206385827842	war	5.0	3.0	8.0	0.625	0.375
1467	1210986604447371265	parasite	5.0	1.0	6.0	0.8333333333333334	0.1666666666666666
1468	1210988926430662662	war	7.0	0.0	7.0	1.0	0.0
1469	966530409730158592	animal	7.0	0.0	7.0	1.0	0.0
1470	966803984911618049	commodity	3.0	5.0	8.0	0.375	0.625
1471	966816185294704640	water	9.0	0.0	9.0	1.0	0.0
1472	967154356507299845	domain-agnostic	2.0	6.0	8.0	0.25	0.75
1473	967433060848472064	water	6.0	1.0	7.0	0.8571428571428571	0.1428571428571428
1474	967476091072823297	vermin	6.0	1.0	7.0	0.8571428571428571	0.1428571428571428
1475	967914121105694721	pressure	6.0	1.0	7.0	0.8571428571428571	0.1428571428571428
1476	967970906948677632	war	5.0	2.0	7.0	0.7142857142857143	0.2857142857142857
1477	968364349021675521	vermin	3.0	3.0	6.0	0.5	0.5
1478	968364349021675521	war	5.0	2.0	7.0	0.7142857142857143	0.2857142857142857
1479	968716609744449537	domain-agnostic	5.0	1.0	6.0	0.8333333333333334	0.1666666666666666
1480	968887970961993729	domain-agnostic	7.0	1.0	8.0	0.875	0.125
1481	970690005051084800	pressure	6.0	3.0	9.0	0.6666666666666666	0.3333333333333333
1482	970701933232230400	pressure	3.0	6.0	9.0	0.3333333333333333	0.6666666666666666
1483	970725725002182656	commodity	4.0	2.0	6.0	0.6666666666666666	0.3333333333333333
1484	970919416685711361	domain-agnostic	3.0	4.0	7.0	0.4285714285714285	0.5714285714285714
1485	971066802867490819	pressure	7.0	1.0	8.0	0.875	0.125
1486	971192324096253952	parasite	8.0	2.0	10.0	0.8	0.2
1487	971251612277772288	pressure	9.0	0.0	9.0	1.0	0.0
1488	971371544197857280	war	3.0	4.0	7.0	0.4285714285714285	0.5714285714285714
1489	971373192123113472	vermin	6.0	1.0	7.0	0.8571428571428571	0.1428571428571428
1490	971422474784026624	water	7.0	2.0	9.0	0.7777777777777778	0.2222222222222222
1491	971431383930257408	domain-agnostic	8.0	1.0	9.0	0.8888888888888888	0.1111111111111111
1492	971467768238362625	parasite	5.0	1.0	6.0	0.8333333333333334	0.1666666666666666
1493	971512021521960962	domain-agnostic	6.0	1.0	7.0	0.8571428571428571	0.1428571428571428
1494	971808930832764933	commodity	3.0	6.0	9.0	0.3333333333333333	0.6666666666666666
1495	971870449129762817	pressure	6.0	2.0	8.0	0.75	0.25
1496	971923243664736256	parasite	0.0	9.0	9.0	0.0	1.0
1497	972502429223804929	water	7.0	0.0	7.0	1.0	0.0
1498	972700116418101248	commodity	8.0	1.0	9.0	0.8888888888888888	0.1111111111111111
1499	972736337601318912	war	0.0	8.0	8.0	0.0	1.0
1500	973158637718921218	commodity	5.0	1.0	6.0	0.8333333333333334	0.1666666666666666
1501	973169946011238400	water	0.0	6.0	6.0	0.0	1.0
1502	973329235585544193	animal	6.0	0.0	6.0	1.0	0.0
1503	973470253949874178	water	7.0	0.0	7.0	1.0	0.0
1504	973536181299351552	war	0.0	4.0	4.0	0.0	1.0
1505	973624306990071808	pressure	5.0	2.0	7.0	0.7142857142857143	0.2857142857142857
1506	973647180178194432	animal	4.0	2.0	6.0	0.6666666666666666	0.3333333333333333
1507	976118283337281537	domain-agnostic	7.0	1.0	8.0	0.875	0.125
1508	976188903236493317	vermin	3.0	3.0	6.0	0.5	0.5
1509	976196515910709248	animal	3.0	7.0	10.0	0.3	0.7
1510	976205539129491457	war	7.0	0.0	7.0	1.0	0.0
1511	976240971745779720	domain-agnostic	6.0	1.0	7.0	0.8571428571428571	0.1428571428571428
1512	976869434928353281	pressure	3.0	2.0	5.0	0.6	0.4
1513	977157405355147264	parasite	4.0	3.0	7.0	0.5714285714285714	0.4285714285714285
1514	977194335375646720	domain-agnostic	4.0	3.0	7.0	0.5714285714285714	0.4285714285714285
1515	977197598980366336	parasite	8.0	1.0	9.0	0.8888888888888888	0.1111111111111111
1516	977269078279774209	war	5.0	1.0	6.0	0.8333333333333334	0.1666666666666666
1517	977512183092465664	parasite	8.0	0.0	8.0	1.0	0.0
1518	978001501070258176	commodity	3.0	5.0	8.0	0.375	0.625
1519	978332217742000129	commodity	3.0	5.0	8.0	0.375	0.625
1520	978622756794150915	animal	17.0	2.0	19.0	0.8947368421052632	0.1052631578947368
1521	978634033151299585	water	0.0	8.0	8.0	0.0	1.0
1522	978639260537491457	vermin	2.0	4.0	6.0	0.3333333333333333	0.6666666666666666
1523	978679951548297217	parasite	10.0	0.0	10.0	1.0	0.0
1524	978683353552556034	pressure	6.0	2.0	8.0	0.75	0.25
1525	978841816895193089	pressure	7.0	1.0	8.0	0.875	0.125
1526	978940316752535552	pressure	7.0	1.0	8.0	0.875	0.125
1527	978946359482048512	animal	8.0	0.0	8.0	1.0	0.0
1528	979027926539689984	animal	8.0	3.0	11.0	0.7272727272727273	0.2727272727272727
1529	980092093174616070	water	6.0	2.0	8.0	0.75	0.25
1530	980101214107983874	domain-agnostic	6.0	2.0	8.0	0.75	0.25
1531	980175738094735360	parasite	0.0	9.0	9.0	0.0	1.0
1532	980257758544003072	domain-agnostic	7.0	1.0	8.0	0.875	0.125
1533	980276493233410048	pressure	3.0	6.0	9.0	0.3333333333333333	0.6666666666666666
1534	980307214027116544	vermin	5.0	2.0	7.0	0.7142857142857143	0.2857142857142857
1535	980521203625586694	vermin	6.0	1.0	7.0	0.8571428571428571	0.1428571428571428
1536	980579977983942658	water	8.0	0.0	8.0	1.0	0.0
1537	980651969424523264	water	7.0	2.0	9.0	0.7777777777777778	0.2222222222222222
1538	980799502410854406	parasite	1.0	9.0	10.0	0.1	0.9
1539	980810105200488448	war	5.0	3.0	8.0	0.625	0.375
1540	980816175595704320	water	1.0	8.0	9.0	0.1111111111111111	0.8888888888888888
1541	980847753663254530	vermin	7.0	0.0	7.0	1.0	0.0
1542	980934049375162368	commodity	4.0	4.0	8.0	0.5	0.5
1543	980982440742277120	water	1.0	5.0	6.0	0.1666666666666666	0.8333333333333334
1544	981010452003082240	parasite	2.0	8.0	10.0	0.2	0.8
1545	981043592876707840	war	8.0	0.0	8.0	1.0	0.0
1546	981299005018857472	parasite	1.0	8.0	9.0	0.1111111111111111	0.8888888888888888
1547	981482188284792832	animal	4.0	0.0	4.0	1.0	0.0
1548	981527030037729280	water	3.0	4.0	7.0	0.4285714285714285	0.5714285714285714
1549	981554942681985024	animal	5.0	4.0	9.0	0.5555555555555556	0.4444444444444444
1550	981673149526872065	commodity	4.0	4.0	8.0	0.5	0.5
1551	981677780449550340	domain-agnostic	5.0	1.0	6.0	0.8333333333333334	0.1666666666666666
1552	981862057178947584	pressure	6.0	1.0	7.0	0.8571428571428571	0.1428571428571428
1553	981896490317737985	parasite	1.0	7.0	8.0	0.125	0.875
1554	981897059916644354	animal	4.0	2.0	6.0	0.6666666666666666	0.3333333333333333
1555	981947295108345856	water	0.0	8.0	8.0	0.0	1.0
1556	982008383048962048	water	8.0	0.0	8.0	1.0	0.0
1557	982022972071440384	vermin	6.0	1.0	7.0	0.8571428571428571	0.1428571428571428
1558	982047437878591489	domain-agnostic	5.0	2.0	7.0	0.7142857142857143	0.2857142857142857
1559	982243440623632384	war	8.0	0.0	8.0	1.0	0.0
1560	982344057383874560	war	3.0	6.0	9.0	0.3333333333333333	0.6666666666666666
1561	982390864549822465	animal	11.0	0.0	11.0	1.0	0.0
1562	982439592279334912	animal	6.0	2.0	8.0	0.75	0.25
1563	982442072400687104	parasite	0.0	10.0	10.0	0.0	1.0
1564	982508063876726784	pressure	2.0	3.0	5.0	0.4	0.6
1565	982715924372324353	water	7.0	0.0	7.0	1.0	0.0
1566	982774753235750912	pressure	4.0	6.0	10.0	0.4	0.6
1567	982863213644713985	water	4.0	3.0	7.0	0.5714285714285714	0.4285714285714285
1568	983121377245978624	pressure	7.0	0.0	7.0	1.0	0.0
1569	983684883250864128	water	5.0	2.0	7.0	0.7142857142857143	0.2857142857142857
1570	983849149824036864	vermin	5.0	1.0	6.0	0.8333333333333334	0.1666666666666666
1571	984394288544014336	vermin	7.0	1.0	8.0	0.875	0.125
1572	984478856622039040	pressure	5.0	3.0	8.0	0.625	0.375
1573	984492537149870081	water	2.0	7.0	9.0	0.2222222222222222	0.7777777777777778
1574	985173763036794882	water	0.0	7.0	7.0	0.0	1.0
1575	985259212325335040	commodity	9.0	0.0	9.0	1.0	0.0
1576	985590012451356672	parasite	7.0	0.0	7.0	1.0	0.0
1577	985844976251752449	parasite	0.0	10.0	10.0	0.0	1.0
1578	986095761636012032	pressure	3.0	4.0	7.0	0.4285714285714285	0.5714285714285714
1579	986263245643304960	war	8.0	1.0	9.0	0.8888888888888888	0.1111111111111111
1580	986372386885955586	commodity	6.0	1.0	7.0	0.8571428571428571	0.1428571428571428
1581	986768270052216832	parasite	7.0	0.0	7.0	1.0	0.0
1582	986790072463872000	animal	8.0	2.0	10.0	0.8	0.2
1583	986916138159403009	water	8.0	0.0	8.0	1.0	0.0
1584	986990202819305472	water	1.0	8.0	9.0	0.1111111111111111	0.8888888888888888
1585	987009113715625984	pressure	6.0	0.0	6.0	1.0	0.0
1586	987123370746662912	animal	7.0	0.0	7.0	1.0	0.0
1587	987300034415857671	commodity	0.0	9.0	9.0	0.0	1.0
1588	988110321092038656	commodity	8.0	1.0	9.0	0.8888888888888888	0.1111111111111111
1589	988181537006018561	pressure	4.0	5.0	9.0	0.4444444444444444	0.5555555555555556
1590	988472804587679744	commodity	2.0	7.0	9.0	0.2222222222222222	0.7777777777777778
1591	988517572483039232	parasite	8.0	0.0	8.0	1.0	0.0
1592	988832393585831937	animal	13.0	1.0	14.0	0.9285714285714286	0.0714285714285714
1593	988894281799819264	commodity	5.0	3.0	8.0	0.625	0.375
1594	989004841119764480	commodity	6.0	4.0	10.0	0.6	0.4
1595	994580203178348544	vermin	5.0	1.0	6.0	0.8333333333333334	0.1666666666666666
1596	994702348437065728	vermin	8.0	0.0	8.0	1.0	0.0
1597	994975317134524417	war	2.0	6.0	8.0	0.25	0.75
1598	995392617209847808	war	5.0	1.0	6.0	0.8333333333333334	0.1666666666666666
1599	995633694902771712	war	2.0	6.0	8.0	0.25	0.75
